smiles,split,high_yielding,not_high_yielding
[CH3]C1=C(C(=O)OCC2=CC=CC=C2)C(=O)N(C2=[CH][CH]=C(F)[CH]=[CH]2)N1[CH3]>CO.[H][H].[Pd]>[CH3]C1=C(C(=O)[OH])C(=O)N(C2=[CH][CH]=C(F)[CH]=[CH]2)N1[CH3],train,1,0
[CH3][CH2]C1=C(O[CH2][CH2][CH2][CH2][CH2]C([CH3])([CH3])C#N)[CH]=C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)C([OH])=[CH]1.[CH3][CH]([CH3])I>>[CH3][CH2]C1=C(O[CH2][CH2][CH2][CH2][CH2]C([CH3])([CH3])C#N)[CH]=C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)C(O[CH]([CH3])[CH3])=[CH]1,train,1,0
CC(C)(C)OC(=O)[CH]([NH]S(=O)(=O)C1=[CH][CH]=C(C2=[CH][CH]=C(OC(=O)[NH]C3=[CH][CH]=C(F)[CH]=[CH]3)[CH]=[CH]2)[CH]=[CH]1)[CH]([CH3])[CH3].OC(=O)C(F)(F)F>CC(Cl)Cl>[CH3][CH]([CH3])[CH]([NH]S(=O)(=O)C1=[CH][CH]=C(C2=[CH][CH]=C(OC(=O)[NH]C3=[CH][CH]=C(F)[CH]=[CH]3)[CH]=[CH]2)[CH]=[CH]1)C(=O)[OH],test,1,0
O[CH2][CH2]C1=[CH][CH]=N[CH]=[CH]1.[CH3]C(=O)N1[CH2][CH2]C2=[CH]C([OH])=C(Br)[CH]=C21>>[CH3]C(=O)N1[CH2][CH2]C2=[CH]C(O[CH2][CH2]C3=[CH][CH]=N[CH]=[CH]3)=C(Br)[CH]=C21,train,1,0
COC(=O)C1=C([OH])C2=C(C3=C([CH]=[CH][CH]=[CH]3)S2)S(=O)(=O)N1[CH3].[CH3]C1=NN=C([NH2])S1>>[CH3]C1=NN=C([NH]C(=O)C2=C([OH])C3=C(C4=C([CH]=[CH][CH]=[CH]4)S3)S(=O)(=O)N2[CH3])S1,train,0,1
OC(=O)C1=[CH]C(C2=NOC(C(F)(F)F)=N2)=[CH][CH]=[CH]1.[CH3]C([CH3])([CH2][NH2])C1=[CH]OC(C2=[CH][CH]=C(Cl)[CH]=[CH]2)=N1>>[CH3]C([CH3])([CH2][NH]C(=O)C1=[CH]C(C2=NOC(C(F)(F)F)=N2)=[CH][CH]=[CH]1)C1=[CH]OC(C2=[CH][CH]=C(Cl)[CH]=[CH]2)=N1,train,0,1
CC(O)=O.O=C([OH])[CH]1[CH2]C(=[CH]C2=C([NH]C3=[CH]N=NN3CC3=CC=CC=C3)[CH]=[CH]C(Cl)=[CH]2)[CH2]1>Br[Zn]Br.CCOC(C)=O.CO.[Pd]>O=C([OH])[CH]1[CH2][CH]([CH2]C2=C([NH]C3=N[NH]N=[CH]3)[CH]=[CH]C(Cl)=[CH]2)[CH2]1,train,0,1
[NH2]S(=O)(=O)Cl.[OH][CH2][CH2]OC1=[CH]C(Cl)=[CH][CH]=[CH]1>>[NH2]S(=O)(=O)O[CH2][CH2]OC1=[CH]C(Cl)=[CH][CH]=[CH]1,train,0,1
[CH3]C(=O)O[CH2][CH2][CH2][CH2][CH2]Br.[CH3]OC(=O)/C=C/C1=C([OH])[CH]=[CH][CH]=C1C#C[CH2][CH2][CH2][CH2][OH]>>[CH3]OC(=O)/C=C/C1=C(O[CH2][CH2][CH2][CH2][CH2]OC([CH3])=O)[CH]=[CH][CH]=C1C#C[CH2][CH2][CH2][CH2][OH],train,1,0
COC(=O)[C@@H](OC(C)(C)C)C1=C2N3CCC(C)(CC3)OCCCC[C@H](C)OC3=C(C=CC(F)=C3)C3=CC=CC(=C3)C3=CN2C(=N3)C=C1C.[CH3]OC(=O)[C@@H](OC([CH3])([CH3])[CH3])C1=C2N3[CH2][CH2]C([CH3])([CH2][CH2]3)O[CH2][CH]=[CH][CH2][C@H]([CH3])OC3=C(C(F)=[CH]C(F)=[CH]3)C3=[CH][CH]=[CH]C(=[CH]3)C3=[CH]N2C(=N3)[CH]=C1[CH3]>>[CH3]OC(=O)[C@@H](OC([CH3])([CH3])[CH3])C1=C2N3[CH2][CH2]C([CH3])([CH2][CH2]3)O[CH2][CH2][CH2][CH2][C@H]([CH3])OC3=C(C(F)=[CH]C(F)=[CH]3)C3=[CH][CH]=[CH]C(=[CH]3)C3=[CH]N2C(=N3)[CH]=C1[CH3],train,1,0
NC([NH2])=S.[CH3]C(=O)O[CH](C(=O)C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1>CN(C)C=O.ClCCl>[CH3]C1=NC(C2=[CH][CH]=[CH][CH]=[CH]2)=C(C2=[CH][CH]=[CH][CH]=[CH]2)O1,train,1,0
Cl.[CH3]C([CH3])([CH3])[NH][CH2][CH]([OH])[CH2]OC1=[CH][CH]=[CH]C2=C1[CH2][CH2][CH2][CH2]2>>Cl.[CH3]C([CH3])([CH3])[NH][CH2][CH]([OH])[CH2]OC1=[CH][CH]=[CH]C2=C1[CH2][CH2][CH2][CH2]2,train,1,0
O=C=NC1=[CH][CH]=C(Cl)[CH]=[CH]1.[CH3]N1[CH]=C(C(=O)C2=[CH]C([NH2])=[CH]N=[CH]2)C2=C1N=[CH]N=[CH]2>C1=CC=NC=C1>[CH3]N1[CH]=C(C(=O)C2=[CH]N=[CH]C([NH]C(=O)[NH]C3=[CH][CH]=C(Cl)[CH]=[CH]3)=[CH]2)C2=C1N=[CH]N=[CH]2,train,0,1
CC(=O)OC([CH3])=O.[NH2]C1=NC(Br)=[CH][CH]=[CH]1>>[CH3]C(=O)[NH]C1=NC(Br)=[CH][CH]=[CH]1,train,0,1
O=[N+]([O-])C1=C(C2=C([N+](=O)[O-])[CH]=[CH][CH]=[CH]2)[CH]=[CH][CH]=[CH]1>CCOC(C)=O.[Pd]>[NH2]C1=C(C2=C([NH2])[CH]=[CH][CH]=[CH]2)[CH]=[CH][CH]=[CH]1,train,1,0
COC([CH]=O)(OC)C1=[CH][CH]=C([OH])[CH]=[CH]1.[CH3]O>>[CH3]O[CH2][CH2]C1=[CH][CH]=C([OH])[CH]=[CH]1,train,0,1
CC(C)(C)OC(=O)[CH2][C@@H]([CH2][CH]([CH3])[CH3])C(=O)[NH][C@H]1[CH2]C2=[CH]N([CH2][CH2][CH2][CH2][CH2][CH2][NH]C1=O)C1=C2[CH]=[CH][CH]=[CH]1>OC(=O)C(F)(F)F>[CH3][CH]([CH3])[CH2][C@H]([CH2]C(=O)[OH])C(=O)[NH][C@H]1[CH2]C2=[CH]N([CH2][CH2][CH2][CH2][CH2][CH2][NH]C1=O)C1=C2[CH]=[CH][CH]=[CH]1,train,1,0
CCOP(=O)(OCC)C1=[CH]S[CH]=C1P(=O)(OCC)OCC.C[Si](C)(C)I>CC#N>O=P([OH])([OH])C1=[CH]S[CH]=C1P(=O)([OH])[OH],train,1,0
O=S(=O)([OH])[OH].[CH3][NH]C(=O)C1=N[CH]=[CH]C(OC2=[CH][CH]=C([NH]C(=O)[NH]C3=[CH]C(C(F)(F)F)=C(Cl)[CH]=[CH]3)[CH]=[CH]2)=[CH]1>CCO>O=S(=O)([O-])[O-].[CH3][NH]C(=O)C1=N[CH]=[CH]C(OC2=[CH][CH]=C([NH]C(=O)[NH]C3=[CH]C(C(F)(F)F)=C(Cl)[CH]=[CH]3)[CH]=[CH]2)=[CH]1,train,1,0
O[CH2]/C=C/C1=[CH]C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)=C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1.[OH]C1=C([CH2]C2=[CH][CH]=[CH][CH]=[CH]2)C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)=[CH]C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)=[CH]1>ClCCl>[OH]C1=C([CH2]C2=[CH][CH]=[CH][CH]=[CH]2)C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)=[CH]C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)=C1[CH2]/C=C/C1=[CH]C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)=C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1,train,0,1
[CH3]C([CH3])([CH3])OC(=O)N1[CH]=C(C2=[CH]C3=C([CH]=C(Br)N=[CH]3)N2C(=O)OC([CH3])([CH3])[CH3])[CH]=N1.[CH3]OC1=[CH]C(O[CH3])=C([NH2])[CH]=[CH]1>>[CH3]OC1=[CH]C(O[CH3])=C([NH]C2=[CH]C3=C([CH]=N2)[CH]=C(C2=[CH]N(C(=O)OC([CH3])([CH3])[CH3])N=[CH]2)N3C(=O)OC([CH3])([CH3])[CH3])[CH]=[CH]1,train,0,1
N#CC1=[CH][CH]=C([CH]2[CH2][CH2][SiH](Cl)[CH2][CH2]2)[CH]=[CH]1>C1CCOC1>[CH3][CH2][CH2][C@H]1[CH2][CH2][C@H]([SiH]2[CH2][CH2][CH](C3=[CH][CH]=C(C#N)[CH]=[CH]3)[CH2][CH2]2)[CH2][CH2]1,train,1,0
Cl[CH2][CH2][CH2]Br.O=C1[NH][CH2][CH2]N2C1=[CH]C1=[CH]C([OH])=[CH]N=C12>>O=C1[NH][CH2][CH2]N2C1=[CH]C1=[CH]C(O[CH2][CH2][CH2]Cl)=[CH]N=C12,train,1,0
[CH3][CH2]C(=O)N1[CH2][CH2][CH]2[CH2][CH2][CH2][CH]([CH2]1)N2CC1=CC=CC=C1>CCO.[Pd]>[CH3][CH2]C(=O)N1[CH2][CH2][CH]2[CH2][CH2][CH2][CH]([CH2]1)[NH]2,train,1,0
[CH3]C1=NN=C([CH]([CH2]C(=O)[OH])C2=[CH]C(Br)=[CH][CH]=[CH]2)O1.[CH3]OC1=C(B(O)O)[CH]=C([CH]([CH3])[CH3])[CH]=[CH]1>CN(C)C=O.O.[Cl-].[NH4+]>[CH3]OC1=C(C2=[CH]C([CH]([CH2]C(=O)[OH])C3=NN=C([CH3])O3)=[CH][CH]=[CH]2)[CH]=C([CH]([CH3])[CH3])[CH]=[CH]1,train,0,1
[CH3]OC1=C(O[CH3])[CH]=C2C(=[CH]1)N=[CH]N=C2Cl.[CH]1=[CH][CH]=C2[NH][CH2][CH2][CH2]C2=[CH]1>CC(C)O>[CH3]OC1=C(O[CH3])[CH]=C2C(=[CH]1)N=[CH]N=C2N1[CH2][CH2][CH2]C2=[CH][CH]=[CH][CH]=C21,train,1,0
FC1=[CH][CH]=C(F)C([CH2]N2[CH2][CH2][NH]C3=C2[CH]=C(C2=[CH][CH]=C(N4[CH2][CH2]O[CH2][CH2]4)N=[CH]2)[CH]=N3)=C1Cl.N#C[Cu]>CN(C)C=O>N#CC1=C([CH2]N2[CH2][CH2][NH]C3=C2[CH]=C(C2=[CH][CH]=C(N4[CH2][CH2]O[CH2][CH2]4)N=[CH]2)[CH]=N3)C(F)=[CH][CH]=C1F,train,0,1
[CH3]C(=O)S[CH2][CH](C(=O)[OH])[CH]([CH3])C1=[CH][CH]=[CH][CH]=[CH]1.[NH2][C@@H]([CH2]O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1)C(=O)O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1>>[CH3]C(=O)S[CH2][CH](C(=O)[NH][C@@H]([CH2]O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1)C(=O)O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1)[CH]([CH3])C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
BrBr.[CH3]C1=C2N=[CH][CH]=[CH]C2=[CH][CH]=[CH]1>O=S(=O)([O-])[O-].OS(O)(=O)=O.[Ag+2]>[CH3]C1=C2N=[CH][CH]=[CH]C2=C(Br)[CH]=[CH]1,train,1,0
N#CC1=[CH]N=C(N2[CH2][CH2][NH][CH2][CH2]2)S1.[CH3][CH]([CH3])OC1=C(C(=O)[OH])[CH]=C(S([CH3])(=O)=O)[CH]=[CH]1>>[CH3][CH]([CH3])OC1=C(C(=O)N2[CH2][CH2]N(C3=N[CH]=C(C#N)S3)[CH2][CH2]2)[CH]=C(S([CH3])(=O)=O)[CH]=[CH]1,train,0,1
C[CH2][C@H]([CH2][OH])[NH]C1=NC2=C([CH]([CH3])[CH3])[CH]=NN2C([NH][CH2]C2=[CH][CH]=C(C3=N[CH]=[CH][CH]=[CH]3)[CH]=[CH]2)=N1.NC(CO)C[OH]>>[CH3][CH]([CH3])C1=C2N=C([NH][CH]([CH2][OH])[CH2][OH])N=C([NH][CH2]C3=[CH][CH]=C(C4=N[CH]=[CH][CH]=[CH]4)[CH]=[CH]3)N2N=[CH]1,train,0,1
O=S(=O)([OH])[OH].[CH3]OC(=O)[NH][C@H](C(=O)[NH][C@@H]([CH2]C1=[CH][CH]=[CH][CH]=[CH]1)[C@@H]([OH])[CH2]N([CH2]C1=[CH][CH]=C(C2=[CH][CH]=[CH][CH]=N2)[CH]=[CH]1)[NH]C(=O)[C@@H]([NH]C(=O)O[CH3])C([CH3])([CH3])[CH3])C([CH3])([CH3])[CH3]>CC(C)O>O=S(=O)([OH])[OH].[CH3]OC(=O)[NH][C@H](C(=O)[NH][C@@H]([CH2]C1=[CH][CH]=[CH][CH]=[CH]1)[C@@H]([OH])[CH2]N([CH2]C1=[CH][CH]=C(C2=N[CH]=[CH][CH]=[CH]2)[CH]=[CH]1)[NH]C(=O)[C@@H]([NH]C(=O)O[CH3])C([CH3])([CH3])[CH3])C([CH3])([CH3])[CH3],train,1,0
O=S(=O)([NH]C(CC1=CC=CC=C1)C1=CC=CC=C1)C1=[CH][CH]=C(CBr)[CH]=[CH]1>C1CCOC1.CN(C)C=O>[NH2]S(=O)(=O)C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
CSC1=N[CH]=[CH]C(C2=[CH]C(C([NH2])=O)=NN2C([CH3])([CH3])[CH3])=N1.OB(O)C1=[CH][CH]=[CH][CH]=[CH]1>C1=CC=C([P](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd]([P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1CCOC1.O=C([O-])C1=CC=CS1.O=C([O-])C1=CC=CS1.[Cu+2]>[CH3]C([CH3])([CH3])N1N=C(C([NH2])=O)[CH]=C1C1=NC(C2=[CH][CH]=[CH][CH]=[CH]2)=N[CH]=[CH]1,train,0,1
CC1=CC=C(S(=O)(=O)Cl)C=C1.[NH2]C(=O)[CH]([CH2]C1=[CH][CH]=C2N=C(C3=C(Cl)[CH]=[CH][CH]=C3Cl)[CH]=[CH]C2=[CH]1)[NH]C(=O)C1=C(Cl)[CH]=[CH][CH]=C1Cl>C1=CC=NC=C1>N#C[CH]([CH2]C1=[CH][CH]=C2N=C(C3=C(Cl)[CH]=[CH][CH]=C3Cl)[CH]=[CH]C2=[CH]1)[NH]C(=O)C1=C(Cl)[CH]=[CH][CH]=C1Cl,train,0,1
[CH3]C(=O)O[CH]([CH]([CH3])[CH3])C([CH3])([CH3])[CH2]OC1=C(C#N)C([NH2])=[CH][CH]=[CH]1.[NH2]S(=O)(=O)Cl>>[CH3]C(=O)O[CH]([CH]([CH3])[CH3])C([CH3])([CH3])[CH2]OC1=C(C#N)C([NH]S([NH2])(=O)=O)=[CH][CH]=[CH]1,train,1,0
[CH3]OC1=C(O[CH3])[CH]=C(C(O)=O)C([NH2])=[CH]1.[NH2][CH]=O>O>[CH3]OC1=C(O[CH3])[CH]=C2C(=O)[NH][CH]=NC2=[CH]1,train,0,1
CC(C)(C)OC(=O)[NH]C1(C2=[CH]C3=C([CH]=[CH]C(C4=NOC(C5=[CH]C(O[CH3])=C(O[CH2][CH2][CH3])[CH]=[CH]5)=N4)=[CH]3)O2)[CH2]OC(C)(C)O[CH2]1.CCCOC1=C(Cl)C=C(C2=NC(C3=CC4=C(C=C3)OC(C3(NC(=O)OC(C)(C)C)COC(C)(C)OC3)=C4)=NO2)C=C1>>[CH3][CH2][CH2]OC1=C(O[CH3])[CH]=C(C2=NC(C3=[CH]C4=C([CH]=[CH]3)OC(C([NH2])([CH2][OH])[CH2][OH])=[CH]4)=NO2)[CH]=[CH]1,train,0,1
[CH3]C([CH3])([CH3])C(=O)S[CH2]/C(=C/C1=[CH][CH]=[CH][CH]=[CH]1)C(=O)[OH].[CH3][CH2]OC(=O)[CH2][CH2][NH2]>>[CH3][CH2]OC(=O)[CH2][CH2][NH]C(=O)/C(=C\C1=[CH][CH]=[CH][CH]=[CH]1)[CH2]SC(=O)C([CH3])([CH3])[CH3],train,1,0
O=C(C1=[CH][CH]=[CH][CH]=[CH]1)C1=C([OH])C2=C([CH]=[CH][CH]=[CH]2)S1.[CH2]1[CH2][CH2][NH][CH2]1>CC(O)=O>O=C1C2=C([CH]=[CH][CH]=[CH]2)S/C1=C(\C1=[CH][CH]=[CH][CH]=[CH]1)N1[CH2][CH2][CH2][CH2]1,train,0,1
[CH3]C1=C(C2=[CH][CH2]C(C3=[CH][CH]=[CH][CH]=[CH]3)(N([CH3])[CH3])[CH2][CH2]2)[NH]C2=[CH][CH]=[CH][CH]=C21>Br>[CH3]C1=C([CH]2[CH2][CH2]C(C3=[CH][CH]=[CH][CH]=[CH]3)(N([CH3])[CH3])[CH2][CH2]2)[NH]C2=[CH][CH]=[CH][CH]=C21,train,0,1
CCOC(=O)[NH]C1=NC2=[CH][CH]=C([CH3])[CH]=C2N=C1O[CH3].[CH3]C(=O)C1=[CH][CH]=C(N2[CH2][CH2][NH][CH2][CH2]2)[CH]=[CH]1>>[CH3]OC1=NC2=[CH]C([CH3])=[CH][CH]=C2N=C1[NH]C(=O)N1[CH2][CH2]N(C2=[CH][CH]=C(C([CH3])=O)[CH]=[CH]2)[CH2][CH2]1,train,1,0
N#CC1=[CH][CH]=[CH]C(C(=O)Cl)=[CH]1.[CH3]C1=C(C(=O)[NH][CH2]C2=[CH][CH]=[CH][CH]=[CH]2)SC([NH2])=N1>>[CH3]C1=C(C(=O)[NH][CH2]C2=[CH][CH]=[CH][CH]=[CH]2)SC([NH]C(=O)C2=[CH]C(C#N)=[CH][CH]=[CH]2)=N1,test,0,1
CC(C)(C)OC(=O)OC(=O)OC([CH3])([CH3])[CH3].[CH3]C1=[CH]C([CH2][OH])=[CH]C([NH2])=[CH]1>ClCCl>[CH3]C1=[CH]C([NH]C(=O)OC([CH3])([CH3])[CH3])=[CH]C([CH2][OH])=[CH]1,train,0,1
O=S(Cl)Cl.[NH2]C(=O)C1=[CH]C([OH])=C([OH])C([OH])=[CH]1>CCOC(C)=O>N#CC1=[CH]C([OH])=C([OH])C([OH])=[CH]1,train,1,0
S=P12SP3(=S)SP(=S)(S1)SP(=S)(S2)S3.[CH3][CH]([CH3])[CH]1[CH2]C2=C([NH]C(=O)C3=C(Cl)N([CH3])N=C3[CH](F)F)[CH]=[CH][CH]=C2C1([CH3])[CH3]>C1COCCO1>[CH3][CH]([CH3])[CH]1[CH2]C2=C([NH]C(=S)C3=C(Cl)N([CH3])N=C3[CH](F)F)[CH]=[CH][CH]=C2C1([CH3])[CH3],train,1,0
[CH3]C1=[CH]C2=NC(C3=[CH]C(Cl)=C(Cl)[CH]=[CH]3)=C([CH2]C(=O)[OH])N2[CH]=[CH]1.[CH3][CH2][NH][CH2]C1=[CH][CH]=[CH]N=[CH]1>>Cl.[CH3][CH2]N([CH2]C1=[CH][CH]=[CH]N=[CH]1)C(=O)[CH2]C1=C(C2=[CH]C(Cl)=C(Cl)[CH]=[CH]2)N=C2[CH]=C([CH3])[CH]=[CH]N21,train,1,0
CS(=O)(=O)C1=[CH][CH]=C(C2=[CH]C3=N[CH]=[CH]C(OC4=C(F)[CH]=C([N+](=O)[O-])[CH]=[CH]4)=C3S2)[CH]=[CH]1.[CH3]C([CH3])([CH3])OC(=O)N1[CH2][CH2]N(C2=CC=C(B(O)O)C=C2)[CH2][CH2]1>>[CH3]C([CH3])([CH3])OC(=O)N1[CH2][CH2]N(C2=[CH][CH]=C(C3=[CH]C4=N[CH]=[CH]C(OC5=C(F)[CH]=C([N+](=O)[O-])[CH]=[CH]5)=C4S3)[CH]=[CH]2)[CH2][CH2]1,train,1,0
CS(=O)(=O)O[CH2]C1=[CH]C(C2=[CH]C(F)=C(O[CH3])[CH]=[CH]2)=NN([CH2][CH]2[CH2][CH2]2)C1=O.[NH2][CH2][CH2][OH]>>[CH3]OC1=C(F)[CH]=C(C2=NN([CH2][CH]3[CH2][CH2]3)C(=O)C([CH2][NH][CH2][CH2][OH])=[CH]2)[CH]=[CH]1,train,1,0
[CH3]C1=[CH][CH]=C(O[CH2][CH2][OH])[CH]=[CH]1>CO>[CH3][CH]1[CH2][CH2][CH](O[CH2][CH2][OH])[CH2][CH2]1,train,1,0
N#CC1=[CH]C([N+](=O)[O-])=[CH][CH]=[CH]1>[Ni]>[NH2][CH2]C1=[CH]C([NH2])=[CH][CH]=[CH]1,train,0,1
CC1(C)COC2([CH2][CH2]C3([CH2][CH2]N([C@@H]([CH3])C4=[CH][CH]=C(C5=[CH]C(=O)N([CH3])[CH]=[CH]5)[CH]=[CH]4)C(=O)O3)[CH2][CH2]2)OC1>O>[CH3][C@@H](C1=[CH][CH]=C(C2=[CH]C(=O)N([CH3])[CH]=[CH]2)[CH]=[CH]1)N1[CH2][CH2]C2([CH2][CH2]C(=O)[CH2][CH2]2)OC1=O,train,0,1
CCOC(=O)[C@H]([CH2][CH2][CH3])[NH][C@@H]([CH3])C(=O)N1[CH]2[CH2][CH2][CH]([CH2][CH2]2)[C@H]1C([NH2])=O.Cl>[Na+].[OH-]>[CH3][CH2][CH2][C@H]([NH][C@@H]([CH3])C(=O)N1[CH]2[CH2][CH2][CH]([CH2][CH2]2)[C@H]1C([NH2])=O)C(=O)[OH],train,1,0
NC([NH2])=O.[CH3][CH2][CH2][CH2]O[CH2][CH2][OH]>[Ni]>[CH3][CH2][CH2][CH2]O[CH2][CH2]OC([NH2])=O,train,1,0
CCOC(=O)C1=C([CH2]Br)C(Cl)=N[CH]=[CH]1.[NH2][CH2]C1=[CH][CH]=C(OC2=[CH][CH]=C(F)[CH]=[CH]2)N=[CH]1>>O=C1C2=C([CH2]N1[CH2]C1=[CH][CH]=C(OC3=[CH][CH]=C(F)[CH]=[CH]3)N=[CH]1)C(Cl)=N[CH]=[CH]2,train,0,1
[CH3][CH]([CH3])N1[CH2][CH]([OH])[CH2]1.[OH]C1=C(Cl)C(Cl)=[CH][CH]=[CH]1>>[CH3][CH]([CH3])[NH][CH2][CH]([OH])[CH2]OC1=C(Cl)C(Cl)=[CH][CH]=[CH]1,train,0,1
O=[N+]([O-])C1=[CH][CH]=C(S(=O)(=O)Cl)[CH]=[CH]1.[CH3]C(=O)C1=[CH]C(Cl)=N[CH]=C1[NH2]>C1=CC=NC=C1>[CH3]C(=O)C1=C(N(S(=O)(=O)C2=[CH][CH]=C([N+](=O)[O-])[CH]=[CH]2)S(=O)(=O)C2=[CH][CH]=C([N+](=O)[O-])[CH]=[CH]2)[CH]=NC(Cl)=[CH]1,train,1,0
OC(=O)C1=[CH]C(C2=NOC(C(F)(F)F)=N2)=[CH][CH]=[CH]1.[NH2][CH2][CH]([OH])C1=[CH]OC(C2=[CH][CH]=C(F)[CH]=[CH]2)=N1>>O=C([NH][CH2][CH]([OH])C1=[CH]OC(C2=[CH][CH]=C(F)[CH]=[CH]2)=N1)C1=[CH]C(C2=NOC(C(F)(F)F)=N2)=[CH][CH]=[CH]1,train,0,1
FC1=[CH][CH]=C([CH2][NH]C2=C([NH]C(=S)[NH][CH2][CH2]N3[CH2][CH2][CH]([NH]C4=NC5=C([CH]=[CH][CH]=[CH]5)N4[CH2]C4=[CH][CH]=C(F)[CH]=[CH]4)[CH2][CH2]3)[CH]=[CH][CH]=[CH]2)[CH]=[CH]1.[S]>C1CCOC1.O=[Hg]>FC1=[CH][CH]=C([CH2]N2C([NH][CH2][CH2]N3[CH2][CH2][CH]([NH]C4=NC5=C([CH]=[CH][CH]=[CH]5)N4[CH2]C4=[CH][CH]=C(F)[CH]=[CH]4)[CH2][CH2]3)=NC3=C2[CH]=[CH][CH]=[CH]3)[CH]=[CH]1,test,0,1
[CH3]C(=O)OC([CH3])=O.[NH2]C1=[CH]C([N+](=O)[O-])=C(CCO)C2=[CH][CH]=[CH][CH]=C12>C1=CC=NC=C1.CCOC(C)=O>[CH3]C(=O)O[CH2][CH2]C1=C([N+](=O)[O-])[CH]=C([NH2])C2=[CH][CH]=[CH][CH]=C21,train,0,1
[CH3][Si]([CH3])([CH3])[CH2][CH2]O[CH2]O[CH2]C1=[CH][CH]=[CH]C(OCC2=CC=CC=C2)=N1.[H][H]>CCO.[Ni]>[CH3][Si]([CH3])([CH3])[CH2][CH2]O[CH2]O[CH2]C1=[CH][CH]=[CH]C([OH])=N1,train,1,0
OC(=O)C1=[CH]C(C2=NOC(C(F)(F)F)=N2)=[CH][CH]=[CH]1.[CH3]C([CH3])([CH2][NH2])C1=[CH]C(Br)=[CH][CH]=[CH]1>>[CH3]C([CH3])([CH2][NH]C(=O)C1=[CH]C(C2=NOC(C(F)(F)F)=N2)=[CH][CH]=[CH]1)C1=[CH]C(Br)=[CH][CH]=[CH]1,train,1,0
O=C1[CH]2[CH2][CH2][CH2]C2=NC2=C([CH]=[CH][CH]=[CH]2)N1[CH2]C1=[CH][CH]=C([N+](=O)[O-])[CH]=[CH]1>CCOC(C)=O.CCOCC>O=C1[C@H]2[CH2][CH2][CH2][C@H]2[NH]C2=C([CH]=[CH][CH]=[CH]2)N1[CH2]C1=[CH][CH]=C([N+](=O)[O-])[CH]=[CH]1,train,0,1
COC(=O)C1=C([OH])C(=O)N2C(N3[CH2][CH2][CH2]S3(=O)=O)=[CH]N([CH2]C(=O)N3[CH2][C@@H]([CH3])O[C@H]([CH3])[CH2]3)C2=N1.[CH3]N([CH3])S(=O)(=O)C1=C([CH2][NH2])[CH]=[CH]C(F)=[CH]1>CO>[CH3][C@@H]1[CH2]N(C(=O)[CH2]N2[CH]=C(N3[CH2][CH2][CH2]S3(=O)=O)N3C(=O)C([OH])=C(C(=O)[NH][CH2]C4=C(S(=O)(=O)N([CH3])[CH3])[CH]=C(F)[CH]=[CH]4)N=C23)[CH2][C@@H]([CH3])O1,train,0,1
CCN([CH2]C)[CH2]C.OC(=O)[C@H]([CH2]C1=[CH][CH]=[CH][CH]=[CH]1)[NH]C(=O)C1=[CH][CH]=[CH][CH]=[CH]1>>[CH3]N([CH3])[CH2][CH]([CH2]C1=[CH][CH]=[CH][CH]=[CH]1)[NH]C(=O)C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
O=C(Cl)C(=O)Cl.OC(=O)C1=C(Cl)N=[CH][CH]=[CH]1>>O=C(Cl)C1=C(Cl)N=[CH][CH]=[CH]1,train,1,0
NN.O=C([OH])[C@@]([OH])(C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=C([N+](=O)[O-])[CH]=[CH]1>CCO.[Ni]>[NH2]C1=[CH][CH]=C([C@@]([OH])(C(=O)[OH])C2=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1,train,1,0
OB(O)C1=[CH]C(F)=C(Br)[CH]=[CH]1.[CH3]C([CH3])([CH3])[Si]([CH3])([CH3])O[CH2]C1=[CH][CH]=C(I)[CH]=[CH]1>>[CH3]C([CH3])([CH3])[Si]([CH3])([CH3])O[CH2]C1=[CH][CH]=C(C2=[CH]C(F)=C(Br)[CH]=[CH]2)[CH]=[CH]1,train,1,0
