sentences,split,not_high_yielding,high_yielding
Methyl 2-[(2-ethoxy-2-oxoethyl)-(4-nitrophenyl)sulfonylamino]-3-hydroxypropanoate and octan-1-amine react together to produce methyl 1-(4-nitrophenyl)sulfonyl-4-octyl-5-oxopiperazine-2-carboxylate.,train,0,1
"N-[(4,6-dimethyl-2-oxo-1h-pyridin-3-yl)methyl]-6-[1-(1-methylsulfonylpiperidin-4-yl)-3,6-dihydro-2h-pyridin-4-yl]-1-propan-2-ylpyrazolo[3,4-b]pyridine-4-carboxamide reacts in the presence of ethanol, palladium to produce n-[(4,6-dimethyl-2-oxo-1h-pyridin-3-yl)methyl]-6-[1-(1-methylsulfonylpiperidin-4-yl)piperidin-4-yl]-1-propan-2-ylpyrazolo[3,4-b]pyridine-4-carboxamide.",train,1,0
"Ethanol and 2-[[4-[(4-methoxy-7-morpholin-4-yl-1,3-benzothiazol-2-yl)carbamoyl]phenyl]methyl-methylamino]ethyl 3,4-dimethoxybenzoate react together in the presence of oxidane, sodium(1+), hydroxide to produce 4-[[2-hydroxyethyl(methyl)amino]methyl]-n-(4-methoxy-7-morpholin-4-yl-1,3-benzothiazol-2-yl)benzamide.",train,1,0
[4-(piperidin-4-ylcarbamoyl)cyclohexyl] nitrate and [4-[(1-carbamoylpiperidin-4-yl)carbamoyl]cyclohexyl] nitrate react together in the presence of ethanol to produce (1-carbamoylpiperidin-4-yl) nitrate.,train,1,0
"2-(3-chloro-4-methylsulfonylphenyl)-3-cyclopentyl-n-[5-[(2,5-dioxoimidazolidin-4-ylidene)methyl]pyrazin-2-yl]propanamide reacts in the presence of ethanol, palladium to produce 2-(3-chloro-4-methylsulfonylphenyl)-3-cyclopentyl-n-[5-[(2,5-dioxoimidazolidin-4-yl)methyl]pyrazin-2-yl]propanamide.",train,0,1
"2,4-dichloro-5-phenylpyrimidine and 5-cyclopropyl-1h-pyrazol-3-amine react together in the presence of ethanol to produce 2-chloro-n-(5-cyclopropyl-1h-pyrazol-3-yl)-5-phenylpyrimidin-4-amine.",train,1,0
"N-[(4,6-dimethyl-2-oxo-1h-pyridin-3-yl)methyl]-6-(1-methylsulfonyl-3,6-dihydro-2h-pyridin-4-yl)-1-propan-2-ylpyrazolo[3,4-b]pyridine-4-carboxamide reacts in the presence of ethanol, palladium to produce n-[(4,6-dimethyl-2-oxo-1h-pyridin-3-yl)methyl]-6-(1-methylsulfonylpiperidin-4-yl)-1-propan-2-ylpyrazolo[3,4-b]pyridine-4-carboxamide.",train,1,0
1-(chloromethyl)-2-methoxybenzene and 2-piperazin-1-ylethanol react together in the presence of ethanol to produce 2-[4-[(2-methoxyphenyl)methyl]piperazin-1-yl]ethanol.,train,0,1
"1,3-dihydroindol-2-one and 2-(oxiran-2-ylmethyl)-3,4-dihydro-1h-isoquinoline react together in the presence of ethanol to produce 1-[3-(3,4-dihydro-1h-isoquinolin-2-yl)-2-hydroxypropyl]-3h-indol-2-one.",train,1,0
"1-methyl-4-oxo-5h-thieno[3,4-b][1,5]benzodiazepine-10-carbonyl chloride and 5-methyl-2,3,3a,4,6,6a-hexahydro-1h-pyrrolo[3,4-c]pyrrole react together in the presence of ethanol to produce 1-methyl-10-(2-methyl-1,3,3a,4,6,6a-hexahydropyrrolo[3,4-c]pyrrole-5-carbonyl)-5h-thieno[3,4-b][1,5]benzodiazepin-4-one.",train,1,0
"Ethanol and ethyl 4-[[4-(cyclopropylamino)pyrimidin-5-yl]carbamothioylamino]piperidine-1-carboxylate react together in the presence of n,n-dimethylacetamide, oxomercury to produce ethyl 4-[(9-cyclopropylpurin-8-yl)amino]piperidine-1-carboxylate.",train,1,0
"Methyl 3,3,3-trifluoro-2-oxopropanoate and 3-bromobenzene-1,2-diamine react together in the presence of ethanol to produce 8-bromo-3-(trifluoromethyl)-1h-quinoxalin-2-one.",train,1,0
Benzaldehyde and 2-hydrazinylethanol react together in the presence of ethanol to produce 2-(2-benzylidenehydrazinyl)ethanol.,train,0,1
"Dimethyl (2s)-2-[[4-(hydroxymethyl)-1h-indazol-5-yl]methyl]butanedioate and diethyl (2s)-2-[[2-(acetyloxymethyl)-4-amino-3,5-dimethylphenyl]methyl]butanedioate react together to produce dimethyl (2s)-2-[[4-(hydroxymethyl)-7-methyl-1h-indazol-5-yl]methyl]butanedioate.",test,0,1
"Benzyl n-[(3r)-1-hydroxypyrrolidin-3-yl]carbamate reacts in the presence of ethanol, nickel to produce benzyl n-[(3r)-pyrrolidin-3-yl]carbamate.",train,0,1
Methanethione and benzyl n-(2-aminoethyl)carbamate react together in the presence of ethanol to produce benzyl n-[2-[2-(phenylmethoxycarbonylamino)ethylcarbamothioylamino]ethyl]carbamate.,train,0,1
"4-[[(4s,5s)-3-(4-methoxyphenyl)-4-methyl-2-oxo-1,3-oxazolidin-5-yl]methoxy]benzonitrile and 4-[[(5s)-3-(4-methoxyphenyl)-5-methyl-2-oxo-1,3-oxazolidin-5-yl]methoxy]benzonitrile react together to produce 4-[[(5s)-3-(4-methoxyphenyl)-5-methyl-2-oxo-1,3-oxazolidin-5-yl]methoxy]benzaldehyde.",train,0,1
Dimethyl (2s)-2-[[4-(hydroxymethyl)-1h-indazol-5-yl]methyl]butanedioate and diethyl (2s)-2-[[2-(acetyloxymethyl)-4-amino-5-chloro-3-methylphenyl]methyl]butanedioate react together to produce dimethyl (2s)-2-[[7-chloro-4-(hydroxymethyl)-1h-indazol-5-yl]methyl]butanedioate.,train,0,1
N-(2-cyclopropylethyl)-6-piperazin-1-ylpyridazine-3-carboxamide and 3-aminoisoindol-1-one react together in the presence of ethanol to produce n-(2-cyclopropylethyl)-6-[4-(3-oxoisoindol-1-yl)piperazin-1-yl]pyridazine-3-carboxamide.,test,1,0
Propanenitrile and phosphorous acid react together in the presence of ethanol to produce (1-amino-1-phosphonopropyl)phosphonic acid.,train,1,0
"Oxirane and 8-methoxy-2,5-dimethyl-1,2,3,4-tetrahydroquinoline react together in the presence of ethanol to produce 2-(8-methoxy-2,5-dimethyl-3,4,4a,5-tetrahydro-2h-quinolin-1-yl)ethanol.",train,0,1
"1,1,1-triethoxyethane and propanedinitrile react together in the presence of ethanol to produce 2-(1-methoxyethylidene)propanedinitrile.",train,1,0
"4-acetyl-2-(3,4-dimethylphenyl)-5-(trifluoromethyl)-1h-pyrazol-3-one and 2,4-dihydroxybenzohydrazide react together in the presence of ethanol to produce n-[1-[2-(3,4-dimethylphenyl)-3-oxo-5-(trifluoromethyl)-1h-pyrazol-4-yl]ethylideneamino]-2,4-dihydroxybenzamide.",train,0,1
2-bromopyrimidine and (1r)-2-(1h-indol-3-yl)-1-(5-phenyl-1h-imidazol-2-yl)ethanamine react together in the presence of butan-1-ol to produce n-[(1r)-2-(1h-indol-3-yl)-1-(5-phenyl-1h-imidazol-2-yl)ethyl]pyrimidin-2-amine.,train,1,0
2-(ethoxymethylidene)propanedinitrile and 2-chloro-5-(trifluoromethyl)aniline react together in the presence of ethanol to produce 2-[[2-chloro-5-(trifluoromethyl)anilino]methylidene]propanedinitrile.,train,0,1
"Methyl 2-cyano-3,3-bis(methylsulfanyl)prop-2-enoate and 1h-pyrazol-5-amine react together in the presence of ethanol to produce 5-methylsulfanyl-7-oxo-1h-pyrazolo[1,5-a]pyrimidine-6-carbonitrile.",train,1,0
"Ethyl 2,3-dibromo-1-[(4-fluorophenyl)methyl]-4-hydroxypyrrolo[2,3-c]pyridine-5-carboxylate reacts in the presence of ethanol, palladium to produce ethyl 1-[(4-fluorophenyl)methyl]-4-hydroxypyrrolo[2,3-c]pyridine-5-carboxylate.",train,0,1
"2-acetylcyclopentan-1-one and [2,6-dichloro-4-(trifluoromethyl)phenyl]hydrazine react together in the presence of ethanol to produce 2-[2,6-dichloro-4-(trifluoromethyl)phenyl]-3-methyl-5,6-dihydro-4h-cyclopenta[c]pyrazole.",train,0,1
1-bromo-2-methoxyethane and n-methyl-1-phenylmethanamine react together in the presence of ethanol to produce n-benzyl-2-methoxy-n-methylethanamine.,train,1,0
"N-[(4,6-dimethyl-2-oxo-1h-pyridin-3-yl)methyl]-6-(1-piperidin-4-yl-3,6-dihydro-2h-pyridin-4-yl)-1-propan-2-ylpyrazolo[3,4-b]pyridine-4-carboxamide reacts in the presence of ethanol, palladium to produce n-[(4,6-dimethyl-2-oxo-1h-pyridin-3-yl)methyl]-6-(1-piperidin-4-ylpiperidin-4-yl)-1-propan-2-ylpyrazolo[3,4-b]pyridine-4-carboxamide.",train,1,0
5-hydroxy-2-(hydroxymethyl)pyran-4-one and [diazo(phenyl)methyl]benzene react together in the presence of ethanol to produce 5-benzhydryloxy-2-(hydroxymethyl)pyran-4-one.,train,1,0
"Propanedinitrile and 2-aminobenzenethiol react together in the presence of ethanol to produce 2-(1,3-benzothiazol-2-ylmethyl)-1,3-benzothiazole.",train,0,1
"N-[(4,6-dimethyl-2-oxo-1h-pyridin-3-yl)methyl]-6-[1-(1-methylazetidine-3-carbonyl)-3,6-dihydro-2h-pyridin-4-yl]-1-propan-2-ylpyrazolo[3,4-b]pyridine-4-carboxamide reacts in the presence of ethanol, palladium to produce n-[(4,6-dimethyl-2-oxo-1h-pyridin-3-yl)methyl]-6-[1-(1-methylazetidine-3-carbonyl)piperidin-4-yl]-1-propan-2-ylpyrazolo[3,4-b]pyridine-4-carboxamide.",train,1,0
Methanamine and 11-bromoundecan-1-ol react together in the presence of ethanol to produce 11-(methylamino)undecan-1-ol.,train,1,0
"2-acetylcyclohexan-1-one and [2,6-dichloro-4-(trifluoromethyl)phenyl]hydrazine react together in the presence of ethanol to produce 2-[2,6-dichloro-4-(trifluoromethyl)phenyl]-3-methyl-4,5,6,7-tetrahydroindazole.",train,1,0
Ethyl 2-formyl-3-oxopropanoate and 2-hydrazinylethanol react together in the presence of ethanol to produce ethyl 1-(2-hydroxyethyl)pyrazole-4-carboxylate.,train,0,1
"1,1-dimethoxy-n,n-dimethylethanamine and [(3s,4s,5r,6r)-4,5-diacetyloxy-6-(2-aminopyridin-3-yl)oxythian-3-yl] acetate react together in the presence of ethanol to produce [(3s,4s,5r,6r)-4,5-diacetyloxy-6-[2-(dimethylaminomethylideneamino)pyridin-3-yl]oxythian-3-yl] acetate.",train,1,0
"7-azido-3,3-dimethyl-1,2-dihydroindolizin-5-one reacts in the presence of ethanol, palladium to produce 7-amino-3,3-dimethyl-1,2,6,7,8,8a-hexahydroindolizin-5-one.",train,0,1
"[(4s,5s)-3-(4-methoxyphenyl)-4-methyl-2-oxo-1,3-oxazolidin-5-yl]methyl 4-nitrobenzoate and [(5s)-3-(4-methoxyphenyl)-5-methyl-2-oxo-1,3-oxazolidin-5-yl]methyl 4-nitrobenzoate react together to produce (5s)-5-(hydroxymethyl)-3-(4-methoxyphenyl)-5-methyl-1,3-oxazolidin-2-one.",train,0,1
2-phenylacetonitrile and phosphorous acid react together in the presence of ethanol to produce (1-amino-2-phenyl-1-phosphonoethyl)phosphonic acid.,train,1,0
"1-o-benzyl 3-o-[(4-methoxyphenyl)methyl] 4-methyl-3-[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]pyrrolidine-1,3-dicarboxylate reacts in the presence of hexane, ethanol to produce 1-o-benzyl 3-o-[(4-methoxyphenyl)methyl] (3r,4s)-4-methyl-3-[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]pyrrolidine-1,3-dicarboxylate.",train,1,0
"Ethyl n-phenylbutanimidothioate and benzohydrazide react together in the presence of butan-1-ol to produce 3,4-diphenyl-5-propyl-1,2,4-triazole.",train,1,0
"Tert-butyl n-[(1r,2r)-2-cyanocyclohexyl]carbamate reacts in the presence of ethanol, nickel to produce tert-butyl n-[(1r,2s)-2-(aminomethyl)cyclohexyl]carbamate.",train,1,0
3-formylbenzonitrile and tert-butyl n-aminocarbamate react together in the presence of ethanol to produce tert-butyl n-[(3-cyanophenyl)methylideneamino]carbamate.,train,0,1
"4-bromobutyl 2,2-dimethylpropanoate and thiourea react together in the presence of ethanol to produce bromane.",train,0,1
"2-methylbutan-2-amine and 2-bromo-1-(3,4-dichlorophenyl)ethanol react together in the presence of ethanol to produce chlorane.",train,0,1
"N,n-diethylethanamine and tert-butyl 4-[[(2-ethoxy-2-oxoethyl)-phenylcarbamoyl]amino]piperidine-1-carboxylate react together in the presence of ethanol to produce tert-butyl 4-(2,5-dioxo-4-phenylimidazolidin-1-yl)piperidine-1-carboxylate.",train,0,1
"Molecular oxygen and propane-1,2,3-triol react together to produce (2r,4r)-pentane-1,2,3,4,5-pentol.",train,1,0
"5-(2-chlorophenyl)-7-ethyl-1,3-dihydrothieno[2,3-e][1,4]diazepine-2-thione and ethyl n-aminocarbamate react together in the presence of ethanol to produce ethyl n-[[5-(2-chlorophenyl)-7-ethyl-3h-thieno[2,3-e][1,4]diazepin-2-yl]amino]carbamate.",train,0,1
"N,n-dibenzyl-2-(1-pyridin-4-ylpiperidin-4-yl)ethanamine reacts in the presence of ethanol to produce 2-(1-pyridin-4-ylpiperidin-4-yl)ethanamine.",train,0,1
1-bromo-2-ethoxyethane and n-benzylethanamine react together in the presence of ethanol to produce n-benzyl-2-ethoxy-n-ethylethanamine.,train,1,0
"(1s,4s)-4-(3,4-dichlorophenyl)-n-methyl-1,2,3,4-tetrahydronaphthalen-1-amine reacts in the presence of butan-1-ol to produce chlorane.",train,0,1
"Methyl 4-(2,5-dichloropyrimidin-4-yl)benzoate and cyclopropanamine react together in the presence of ethanol, oxidane to produce methyl 4-[5-chloro-2-(cyclopropylamino)pyrimidin-4-yl]benzoate.",train,0,1
"Furan-2-yl(piperazin-1-yl)methanone and 2,6-dichloro-7-methoxyquinazolin-4-amine react together in the presence of 3-methylbutan-1-ol to produce chlorane.",train,0,1
"Azane and 1-pyridin-3-ylbutane-1,3-dione react together in the presence of ethanol to produce 3-amino-1-pyridin-3-ylbut-2-en-1-one.",train,0,1
"Isothiocyanatobenzene and 4,5,6,7-tetrahydrothieno[2,3-c]pyridin-4-ol react together in the presence of benzene, ethanol to produce 4-hydroxy-n-phenyl-5,7-dihydro-4h-thieno[2,3-c]pyridine-6-carbothioamide.",train,0,1
"6-aminopyridine-3-carbonitrile and 2-bromo-1-(5-bromofuran-2-yl)ethanone react together in the presence of ethanol to produce 2-(5-bromofuran-2-yl)imidazo[1,2-a]pyridine-6-carbonitrile.",train,0,1
"2,2,4-trimethyl-1h-quinoline and molecular hydrogen react together in the presence of ethanol, palladium to produce 2,2,4-trimethyl-3,4-dihydro-1h-quinoline.",train,0,1
6-chloro-2-(trifluoromethyl)-7h-purine and cyclopropanamine react together in the presence of ethanol to produce n-cyclopropyl-2-(trifluoromethyl)-7h-purin-6-amine.,train,1,0
3-(2-fluoro-4-phenylmethoxyphenyl)-3-oxopropanenitrile and hydrazine react together in the presence of ethanol to produce 5-(2-fluoro-4-phenylmethoxyphenyl)-1h-pyrazol-3-amine.,train,0,1
"2-cyano-3,3-bis(methylsulfanyl)prop-2-enamide and 3-chloroaniline react together in the presence of ethanol to produce 3-(3-chloroanilino)-2-cyano-3-methylsulfanylprop-2-enamide.",train,1,0
"Azane and 2-(oxiran-2-ylmethyl)-3,4-dihydro-1h-isoquinoline react together in the presence of ethanol to produce 1-amino-3-(3,4-dihydro-1h-isoquinolin-2-yl)propan-2-ol.",train,0,1
"Tert-butyl n-[2-(2-hydroxyethoxy)ethyl]carbamate and 1-[5-[3-(2,6-dimethyl-4-phenylphenoxy)propyl]-1,2-oxazol-3-yl]-2-(2-methoxyethoxy)ethanol react together to produce tert-butyl n-[1-[5-[3-(2,6-dimethyl-4-phenylphenoxy)propyl]-1,2-oxazol-3-yl]-2-(2-methoxyethoxy)ethyl]carbamate.",train,0,1
"4-[[(4s,5s)-3-(4-methoxyphenyl)-4-methyl-2-oxo-1,3-oxazolidin-5-yl]methoxy]benzonitrile and 4-[[(5r)-3-(4-methoxyphenyl)-5-methyl-2-oxo-1,3-oxazolidin-5-yl]methoxy]benzonitrile react together to produce 4-[[(5r)-3-(4-methoxyphenyl)-5-methyl-2-oxo-1,3-oxazolidin-5-yl]methoxy]benzaldehyde.",train,0,1
"(1-chloro-3,3-dimethylpent-1-en-4-yn-2-yl)oxybenzene reacts in the presence of ethanol, chlorane, oxidane to produce 1-chloro-3,3-dimethylpent-4-yn-2-one.",train,0,1
"Tert-butyl n-(2-methyl-1-oxopropan-2-yl)carbamate and n-[(2r)-1-[4-amino-3-(2-fluoro-4-phenoxyphenyl)pyrazolo[3,4-d]pyrimidin-1-yl]propan-2-yl]-2-cyanoacetamide react together in the presence of ethanol to produce tert-butyl n-[5-[[(2r)-1-[4-amino-3-(2-fluoro-4-phenoxyphenyl)pyrazolo[3,4-d]pyrimidin-1-yl]propan-2-yl]amino]-4-cyano-2-methyl-5-oxopent-3-en-2-yl]carbamate.",train,1,0
"4-methyl-2-(1h-pyrazol-5-yl)-n-(pyridin-3-ylmethyl)-1,3-thiazole-5-carboxamide and 1-bromopropan-2-ylbenzene react together in the presence of heptane, ethanol to produce 4-methyl-2-[1-[(2s)-2-phenylpropyl]pyrazol-3-yl]-n-(pyridin-3-ylmethyl)-1,3-thiazole-5-carboxamide.",train,1,0
"4-ethenylpyridine and n-piperidin-4-yl-1,3-benzoxazol-2-amine react together in the presence of butan-1-ol to produce n-[1-(2-pyridin-4-ylethyl)piperidin-4-yl]-1,3-benzoxazol-2-amine.",train,1,0
"2-[[tert-butyl(dimethyl)silyl]oxymethyl]-4-hydroxy-2,3-dihydropyran-6-one reacts in the presence of ethanol to produce 6-[[tert-butyl(dimethyl)silyl]oxymethyl]-4-hydroxyoxan-2-one.",train,0,1
"2,4-dichloro-6-piperidin-1-ylquinazoline and 5-cyclopropyl-1h-pyrazol-3-amine react together in the presence of ethanol to produce 2-chloro-n-(5-cyclopropyl-1h-pyrazol-3-yl)-6-piperidin-1-ylquinazolin-4-amine.",train,1,0
"[2,2-dimethyl-3-(2-methyl-5-prop-1-en-2-ylcyclopenten-1-yl)propyl] acetate reacts in the presence of ethanol, nickel to produce [2,2-dimethyl-3-(2-methyl-5-propan-2-ylcyclopenten-1-yl)propyl] acetate.",train,0,1
"2-(4,6-dichloropyrimidin-5-yl)acetaldehyde and (2s)-1-[tert-butyl(dimethyl)silyl]oxypropan-2-amine react together in the presence of ethanol to produce tert-butyl-[(2s)-2-(4-chloropyrrolo[2,3-d]pyrimidin-7-yl)propoxy]-dimethylsilane.",train,1,0
But-3-en-2-one and 1-[(4-fluorophenyl)methyl]-n-piperidin-4-ylbenzimidazol-2-amine react together in the presence of ethanol to produce 4-[4-[[1-[(4-fluorophenyl)methyl]benzimidazol-2-yl]amino]piperidin-1-yl]butan-2-one.,train,1,0
"4-[[(4s,5s)-3-(4-methoxyphenyl)-4-methyl-2-oxo-1,3-oxazolidin-5-yl]methoxy]benzonitrile and 4-[5-[(4-formylphenoxy)methyl]-2-oxo-1,3-oxazolidin-3-yl]benzonitrile react together to produce 4-[5-[(4-formylphenoxy)methyl]-2-oxo-1,3-oxazolidin-3-yl]benzaldehyde.",train,0,1
"(7r,8as)-2-(3-tert-butylphenyl)sulfonyl-7-(5-prop-1-en-2-ylpyrazin-2-yl)oxy-3,4,6,7,8,8a-hexahydro-1h-pyrrolo[1,2-a]pyrazine and molecular hydrogen react together in the presence of ethanol, nickel to produce (7r,8as)-2-(3-tert-butylphenyl)sulfonyl-7-(5-propan-2-ylpyrazin-2-yl)oxy-3,4,6,7,8,8a-hexahydro-1h-pyrrolo[1,2-a]pyrazine.",train,1,0
"3-chloro-4-oxopentanal and 1,3-thiazol-2-amine react together in the presence of ethanol to produce 1-(6-methylimidazo[2,1-b][1,3]thiazol-5-yl)ethanone.",train,1,0
"Tert-butyl 4-pyrimidin-2-yl-3,6-dihydro-2h-pyridine-1-carboxylate reacts in the presence of methane, ethanol, palladium to produce tert-butyl 4-pyrimidin-2-ylpiperidine-1-carboxylate.",train,1,0
Ditert-butyl 2-hydroxyethyl phosphate and 2-[bis[(2-methylpropan-2-yl)oxy]phosphoryloxy]propyl (3s)-3-(5-chloro-2-methoxyphenyl)-3-fluoro-2-oxo-6-(trifluoromethyl)indole-1-carboxylate react together to produce 2-[bis[(2-methylpropan-2-yl)oxy]phosphoryloxy]ethyl (3s)-3-(5-chloro-2-methoxyphenyl)-3-fluoro-2-oxo-6-(trifluoromethyl)indole-1-carboxylate.,train,1,0
"Ethyl 2-methyl-n-phenylpropanimidothioate and benzohydrazide react together in the presence of butan-1-ol to produce 3,4-diphenyl-5-propan-2-yl-1,2,4-triazole.",train,1,0
"(e)-3-(2-methyl-3-methylidene-2-bicyclo[2.2.1]hept-5-enyl)prop-2-enal reacts in the presence of ethanol, oxidane, nickel to produce 3-(2-methyl-3-methylidene-2-bicyclo[2.2.1]heptanyl)propanal.",train,0,1
"Ethyl n,2-dimethylbenzenecarboximidothioate and benzohydrazide react together in the presence of butan-1-ol to produce 4-methyl-3-(2-methylphenyl)-5-phenyl-1,2,4-triazole.",train,1,0
4-[4-methoxy-3-[1-(oxiran-2-yl)ethoxy]phenyl]pyrrolidin-2-one and 1-phenylpiperazine react together in the presence of ethanol to produce 4-[3-[3-hydroxy-4-(4-phenylpiperazin-1-yl)butan-2-yl]oxy-4-methoxyphenyl]pyrrolidin-2-one.,train,1,0
Octyl 3-[3-tert-butyl-5-(5-chlorobenzotriazol-2-yl)-4-hydroxyphenyl]propanoate and sulfuric acid react together in the presence of prop-2-en-1-ol to produce prop-2-enyl 3-[3-tert-butyl-5-(5-chlorobenzotriazol-2-yl)-4-hydroxyphenyl]propanoate.,train,0,1
"2-acetyl-3-hydroxy-8-methoxy-4-prop-2-enyl-6h-benzo[c][1]benzoxepin-11-one and 2,4,6,8,9,10-hexaoxa-1lambda5,3lambda5,5lambda5,7lambda5-tetraphosphatricyclo[3.3.1.13,7]decane 1,3,5,7-tetraoxide react together in the presence of ethanol to produce 17-acetyl-6-methoxy-14-methyl-10,15-dioxatetracyclo[9.7.0.03,8.012,16]octadeca-1(18),3(8),4,6,11,16-hexaen-2-one.",train,1,0
"Chlorane and (3s,4s)-1-benzyl-n,4-dimethylpiperidin-3-amine react together in the presence of ethanol to produce chlorane.",train,1,0
"Acetic acid and 2-amino-n-(3-benzoylthiophen-2-yl)-2-methylpropanamide react together in the presence of ethanol to produce 3,3-dimethyl-5-phenyl-1h-thieno[2,3-e][1,4]diazepin-2-one.",train,1,0
"Oxolan-2-ylmethyl (z)-3-aminobut-2-enoate and methyl 5-(3-cyanophenyl)-3-oxopent-4-enoate react together in the presence of ethanol to produce 3-o-methyl 5-o-(oxolan-2-ylmethyl) 4-(3-cyanophenyl)-2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate.",train,0,1
Dimethyl (2s)-2-[[4-(hydroxymethyl)-1h-indazol-5-yl]methyl]butanedioate and diethyl (2s)-2-[[2-(acetyloxymethyl)-4-amino-5-bromo-3-methylphenyl]methyl]butanedioate react together to produce dimethyl (2s)-2-[[7-bromo-4-(hydroxymethyl)-1h-indazol-5-yl]methyl]butanedioate.,train,0,1
"6-[4-[4-[2-(2-methylpyrazol-3-yl)ethoxy]phenyl]piperazin-1-yl]-3-(trifluoromethyl)-7,8-dihydro-[1,2,4]triazolo[4,3-b]pyridazine and tert-butyl 4-(2-hydroxyethyl)piperazine-1-carboxylate react together to produce tert-butyl 4-[2-[4-[4-[3-(trifluoromethyl)-[1,2,4]triazolo[4,3-b]pyridazin-6-yl]piperazin-1-yl]phenoxy]ethyl]piperazine-1-carboxylate.",train,1,0
Chlorane and n-[3-[3-[anthracen-9-ylmethyl(ethyl)amino]propylamino]propyl]acetamide react together in the presence of ethanol to produce chlorane.,train,0,1
"Oxidane and (2,2,6-trimethyl-7-oxabicyclo[2.2.1]heptan-1-yl)methanol react together in the presence of ethanol to produce (4r,6r)-2,2,6-trimethyl-7-oxabicyclo[2.2.1]heptane-1-carbaldehyde.",train,0,1
