reaction,split,high_yielding,not_high_yielding
CC(C)(C)OC1=C([CH2]N([CH2][CH2][CH2]N2[CH2][CH2][CH](C3=[CH][CH]=[CH][CH]=[CH]3)[CH2][CH2]2)[CH2]C2=N[CH]=[CH][CH]=[CH]2)[CH]=[CH][CH]=[CH]1>CCOC(C)=O.Cl>[OH]C1=C([CH2]N([CH2][CH2][CH2]N2[CH2][CH2][CH](C3=[CH][CH]=[CH][CH]=[CH]3)[CH2][CH2]2)[CH2]C2=N[CH]=[CH][CH]=[CH]2)[CH]=[CH][CH]=[CH]1,train,1,0
CN(C(=O)OC(C)(C)C)[C@@H]([CH2][CH]([CH3])[CH3])C(=O)[NH][C@@H]([CH2][CH2]S[CH3])C([NH2])=O.Cl>CCOC(C)=O>[CH3][NH][C@@H]([CH2][CH]([CH3])[CH3])C(=O)[NH][C@@H]([CH2][CH2]S[CH3])C([NH2])=O,train,1,0
CCOC(=O)CC(C)=O.[CH3]C(=O)[CH2]C(=O)O[CH2][CH]([CH3])[CH3]>>[CH3][CH]([CH3])[CH2]OC(=O)[CH2][CH]([CH3])[OH],train,0,1
[CH3]I.[CH3]O[C@H]1O[C@@H]2[C@@H](O[CH2][C@@H]2OC(=O)C2=[CH][CH]=[CH][CH]=[CH]2)[C@@H]1[OH]>CCOC(C)=O.CN(C)C=O.O=[Ag-]>[CH3]O[C@H]1O[C@@H]2[C@@H](O[CH2][C@@H]2OC(=O)C2=[CH][CH]=[CH][CH]=[CH]2)[C@@H]1O[CH3],train,1,0
C=[CH][CH2][CH2][CH2][CH2][CH2][CH2][CH2]C(O)=O.[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2]/C=C\[CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][OH]>CCCCCC.CCOC(C)=O>C=[CH][CH2][CH2][CH2][CH2][CH2][CH2][CH2]C(=O)O[CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH]=[CH][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH3],train,1,0
O=C1C2=[CH][CH]=[CH][CH]=C2C(=O)N1[CH]=[CH]C1=[CH][CH]=C([CH2][CH2][OH])[CH]=[CH]1>C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CCOC(C)=O.[Cl-].[Cl-].[Cl-].[Rh+3]>O=C1C2=[CH][CH]=[CH][CH]=C2C(=O)N1[CH2][CH2]C1=[CH][CH]=C([CH2][CH2][OH])[CH]=[CH]1,train,1,0
C1CCCCC=C(C2=N[NH][CH2][CH2][CH2][CH2][CH2][CH2]CC2)CCCC1.CC(C)OC1=C(C([NH2])=O)S(=O)C2=C1[CH]=C(O[CH3])[CH]=[CH]2>CCOC(C)=O.NC1=CC=CC=C1>[CH3]OC1=[CH]C2=C([CH]=[CH]1)S(=O)C(C([NH2])=O)=C2[NH]C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
O=C1[NH]C2=[CH]C(F)=C(F)[CH]=C2C1=O.[CH3]N1[CH2][CH2][NH][CH2][CH2]1>CCOC(C)=O.CS(C)=O>[CH3]N1[CH2][CH2]N(C2=C(F)[CH]=C3C(=O)C(=O)[NH]C3=[CH]2)[CH2][CH2]1,train,1,0
CC(=O)OC(C)=O.[CH3]OC1=C(Cl)C(Cl)=C(C(=O)[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1>>C=C(C(=O)C1=C(Cl)C(Cl)=C(O[CH3])[CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
OS(O)(=O)=O.[CH3]C1=[CH]C(C(=O)[OH])=C(OC2=C([CH3])C([CH3])=[CH][CH]=[CH]2)C(Br)=[CH]1>CCOC(C)=O.CO>[CH3]C1=[CH]C2=C(OC3=C([CH3])C([CH3])=[CH][CH]=C3C2=O)C(Br)=[CH]1,train,1,0
O=S(Cl)Cl.O[CH2][CH2][NH]C(=O)C1=[CH][CH]=C([OH])[CH]=[CH]1>CCOC(C)=O>[OH]C1=[CH][CH]=C(C2=N[CH2][CH2]O2)[CH]=[CH]1,train,1,0
[OH][C@@H]1[CH]=[CH][C@H](OC(C2=[CH][CH]=[CH][CH]=[CH]2)(C2=[CH][CH]=[CH][CH]=[CH]2)C2=[CH][CH]=[CH][CH]=[CH]2)[CH2]1>CCCCCC.CCOC(C)=O>[OH][C@H]1[CH]=[CH][C@H](OC(C2=[CH][CH]=[CH][CH]=[CH]2)(C2=[CH][CH]=[CH][CH]=[CH]2)C2=[CH][CH]=[CH][CH]=[CH]2)[CH2]1,train,1,0
O=S(Cl)Cl.O[CH2][CH2][NH]C(=O)C1=[CH][CH]=C(O[CH2]C2(O)[CH2][CH2]N(C3=[CH][CH]=C(Cl)N=N3)[CH2][CH2]2)[CH]=[CH]1>CCOC(C)=O>ClC1=[CH][CH]=C(N2[CH2][CH]=C([CH2]OC3=[CH][CH]=C(C4=N[CH2][CH2]O4)[CH]=[CH]3)[CH2][CH2]2)N=N1,train,0,1
FC1=[CH][CH]=C(Br)N=C1[C@]1([CH](F)F)[CH2]O[CH2]C(=S)[NH]1.N>CCOC(C)=O.CO>[NH2]C1=N[C@@](C2=NC(Br)=[CH][CH]=C2F)([CH](F)F)[CH2]O[CH2]1,train,0,1
CC(O)=O.[CH3]OC(=O)[CH2]C1=[CH]C2=C([CH]=[CH]1)[NH]C1=C([CH]=[CH]C(C3=[CH]C(O[CH3])=C(C4=[CH][CH]=C(F)N=[CH]4)[CH]=[CH]3)=[CH]1)C(=O)[NH]2>CCOC(C)=O.O>[CH3]OC(=O)[CH2]C1=[CH]C2=C([CH]=[CH]1)[NH]C1=C([CH]=[CH]C(C3=[CH]C(O[CH3])=C(C4=[CH][NH]C(=O)[CH]=[CH]4)[CH]=[CH]3)=[CH]1)C(=O)[NH]2,train,0,1
CCOC(=O)C1=C([OH])C2=[CH]C(Br)=[CH][CH]=C2C([CH3])([CH3])C1=O.Cl>OC(=O)C(F)(F)F>[CH3]C1([CH3])C(=O)[CH]=C([OH])C2=[CH]C(Br)=[CH][CH]=C21,train,1,0
N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O.O=C1[CH2][NH]C(C2=[CH][CH]=[CH][CH]=[CH]2)=N[NH]1>CCOC(C)=O>O=C1[CH]=NC(C2=[CH][CH]=[CH][CH]=[CH]2)=N[NH]1,train,0,1
Cl.[CH3]OC1=[CH][CH]=C(C2=C([CH](O)C3=[CH][CH]=C(O[CH2][CH2][CH2]N4[CH2][CH2][CH2][CH2][CH2]4)[CH]=[CH]3)C3=[CH][CH]=C(O[CH3])[CH]=C3[CH2][CH2]2)[CH]=[CH]1>CCOC(C)=O>Cl.[CH3]OC1=[CH][CH]=C(C2=C([CH2]C3=[CH][CH]=C(O[CH2][CH2][CH2]N4[CH2][CH2][CH2][CH2][CH2]4)[CH]=[CH]3)C3=[CH][CH]=C(O[CH3])[CH]=C3[CH]=[CH]2)[CH]=[CH]1,train,1,0
[CH2]1[CH2][NH][CH2][CH2][NH]1.[CH3]C1=NC(C2=NC(Br)=[CH]N=C2N(C(=O)OC([CH3])([CH3])[CH3])C(=O)OC([CH3])([CH3])[CH3])=NO1>CCOC(C)=O.CN(C)C=O.O>[CH3]C1=NC(C2=NC(N3[CH2][CH2][NH][CH2][CH2]3)=[CH]N=C2N(C(=O)OC([CH3])([CH3])[CH3])C(=O)OC([CH3])([CH3])[CH3])=NO1,train,0,1
CC(C)(C)OC(=O)[CH2][CH2]C1=[CH][CH]=C([CH2]C(=O)O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1.CCOC(C)=O>OC=O>O=C([OH])[CH2][CH2]C1=[CH][CH]=C([CH2]C(=O)O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1,train,1,0
CCOC(=O)C1=C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)C(=O)N2[CH2][CH2]N([CH2]C3=[CH][CH]=[CH][CH]=[CH]3)C2=N1>CCOC(C)=O>O=C([OH])C1=C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)C(=O)N2[CH2][CH2]N([CH2]C3=[CH][CH]=[CH][CH]=[CH]3)C2=N1,train,1,0
O=C1CCC(=O)N1I.[CH3]C1=[CH][CH]=[CH][CH]=C1C(=O)[OH]>CC(=O)[O-].CC(=O)[O-].CCOC(C)=O.CN(C)C=O.O.[Pd+2]>[CH3]C1=[CH][CH]=[CH]C(I)=C1C(=O)[OH],train,1,0
O=S(=O)([OH])[OH].[CH3]OC(=O)[NH][C@H](C(=O)[NH][C@@H]([CH2]C1=[CH][CH]=[CH][CH]=[CH]1)[C@@H]([OH])[CH2]N([CH2]C1=[CH][CH]=C(C2=[CH][CH]=[CH][CH]=N2)[CH]=[CH]1)[NH]C(=O)[C@@H]([NH]C(=O)O[CH3])C([CH3])([CH3])[CH3])C([CH3])([CH3])[CH3]>CCO.CCOC(C)=O>O=S(=O)([OH])[OH].[CH3]OC(=O)[NH][C@H](C(=O)[NH][C@@H]([CH2]C1=[CH][CH]=[CH][CH]=[CH]1)[C@@H]([OH])[CH2]N([CH2]C1=[CH][CH]=C(C2=N[CH]=[CH][CH]=[CH]2)[CH]=[CH]1)[NH]C(=O)[C@@H]([NH]C(=O)O[CH3])C([CH3])([CH3])[CH3])C([CH3])([CH3])[CH3],train,0,1
CC(C)(C)OC(=O)N1[CH2][C@H](OC(=O)N2[CH2]C3=[CH][CH]=[CH]C([CH]=C)=C3[CH2]2)[CH2][C@H]1C(=O)O[CH3].Cl>CCOC(C)=O>C=[CH]C1=C2[CH2]N(C(=O)O[C@H]3[CH2][NH][C@H](C(=O)O[CH3])[CH2]3)[CH2]C2=[CH][CH]=[CH]1.Cl,train,1,0
CCOC(C)=O.[NH2]C1=[CH]C(Cl)=[CH]C([N+](=O)[O-])=C1[OH]>>O=C1[NH]C2=C(O1)C([N+](=O)[O-])=[CH]C(Cl)=[CH]2,train,1,0
CC(=O)OC1=[CH]C(=O)[CH2]1.[CH2]1[CH2][CH2][CH]([NH][CH]2[CH2][CH2][CH2][CH2][CH2]2)[CH2][CH2]1>CCOC(C)=O>O=C1[CH]=C([OH])[CH2]1.[CH2]1[CH2][CH2][CH]([NH2+][CH]2[CH2][CH2][CH2][CH2][CH2]2)[CH2][CH2]1,train,1,0
CCOC(C)=O.N#CC1=[CH]C(C2=NN(C(=O)C3=[CH]C(F)=[CH][CH]=[CH]3)[CH2][CH2]2)=[CH][CH]=[CH]1>CCO.[Pd]>[CH3]C1=[CH]C(C2=NN(C(=O)C3=[CH]C(F)=[CH][CH]=[CH]3)[CH2][CH2]2)=[CH][CH]=[CH]1,train,0,1
[CH3]OC(=O)[CH2][SH].[CH3]OC1=[CH][CH]=C([CH](O)C2=[CH][CH]=C(O[CH3])[CH]=[CH]2)[CH]=[CH]1>CCOC(C)=O.Cl>[CH3]OC(=O)[CH2]S[CH](C1=[CH][CH]=C(O[CH3])[CH]=[CH]1)C1=[CH][CH]=C(O[CH3])[CH]=[CH]1,train,1,0
[CH3]I.[CH3][CH2]/C(C1=[CH][CH]=[CH][CH]=[CH]1)=C(\C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=C(O[CH2][CH2]N([CH3])[CH3])[CH]=[CH]1>CCOC(C)=O>[CH3][CH2]/C(C1=[CH][CH]=[CH][CH]=[CH]1)=C(\C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=C(O[CH2][CH2][N+]([CH3])([CH3])[CH3])[CH]=[CH]1.[I-],train,1,0
[CH3]C1=C(Br)[CH]=[CH]C(C(=O)OC([CH3])([CH3])[CH3])=[CH]1>CCOC(C)=O.CO.[Pd]>[CH3]C1=[CH][CH]=[CH]C(C(=O)OC([CH3])([CH3])[CH3])=[CH]1,test,1,0
CCOC(=O)C(=O)[CH2]C1=[CH][CH]=C([N+](=O)[O-])[CH]=[CH]1.[NH2][CH2][CH2][NH2]>CO>O=C1[NH][CH2][CH2]N=C1C1=[CH][CH]=C([N+](=O)[O-])[CH]=[CH]1,train,1,0
CCOC1=[CH][CH2][CH2][CH](C(=O)C(=O)O[CH2][CH3])C1=O.[CH3][NH][NH2]>CC(O)=O>[CH3][CH2]OC(=O)C1=NN([CH3])C2=C1[CH2][CH2][CH2]C2=O,train,0,1
OP(O)(O)=O.[CH3]OC1=[CH][CH]=C(C(=O)[CH2][NH]C(=O)C2=[CH][CH]=N[CH]=[CH]2)[CH]=[CH]1>CC(=O)OC(C)=O>[CH3]OC1=[CH][CH]=C(C2=[CH]N=C(C3=[CH][CH]=N[CH]=[CH]3)O2)[CH]=[CH]1,train,1,0
O=C([CH2][CH](C[N+](=O)[O-])C1=[CH]C(O[CH]2[CH2][CH2][CH2][CH2]2)=C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1)N1C(CC2=CC=CC=C2)COC1=O>CCOC(C)=O.[Ni]>O=C1[CH2][CH](C2=[CH]C(O[CH]3[CH2][CH2][CH2][CH2]3)=C(O[CH2]C3=[CH][CH]=[CH][CH]=[CH]3)[CH]=[CH]2)[CH2][NH]1,train,1,0
CCO[CH]=C(C#N)C(=O)OCC.[NH2]C1=[CH][CH2][CH2][NH]1>CCO>N#CC1=[CH]N=C2[CH2][CH2][CH2]N2C1=O,train,0,1
O=S(=O)([OH])Cl.[CH3]C1=[CH]C(F)=C(N2N=C(C(F)(F)F)N=C2[NH2])[CH]=[CH]1>CCOC(C)=O>[CH3]C1=C(S(=O)(=O)Cl)[CH]=C(N2N=C(C(F)(F)F)N=C2[NH2])C(F)=[CH]1,train,1,0
S=C=NC1=[CH][CH]=[CH][CH]=[CH]1.[OH][CH]1[CH2]N2[CH2][CH2][CH]1[CH2][CH2]2>CCOC(C)=O.CCOCC>S=C([NH]C1=[CH][CH]=[CH][CH]=[CH]1)O[CH]1[CH2]N2[CH2][CH2][CH]1[CH2][CH2]2,train,0,1
CC(=O)OC(C)=O.[NH2]C(=O)C1=[CH]C([NH2])=[CH][CH]=[CH]1>OC=O>[NH2]C(=O)C1=[CH]C([NH][CH]=O)=[CH][CH]=[CH]1,train,1,0
O[CH](C(=O)[OH])C1=[CH][CH]=[CH][CH]=[CH]1.[CH3]C1=[CH]C(O)=C([CH3])C([CH3])=[CH]1>CCCCCC.CCOC(C)=O>[CH3]C1=[CH]C([CH3])=C([CH3])C2=C1[CH](C1=[CH][CH]=[CH][CH]=[CH]1)C(=O)O2,train,0,1
[CH3]C([CH3])([NH2])C(=O)[NH][CH2][CH2]O[N+](=O)[O-].[CH3][CH]([CH3])N=C=O>CCOC(C)=O>[CH3][CH]([CH3])[NH]C(=O)[NH]C([CH3])([CH3])C(=O)[NH][CH2][CH2]O[N+](=O)[O-],train,0,1
[CH3]OC1=[CH][CH]=C([NH]C2=NC(Cl)=[CH][CH]=[CH]2)[CH]=[CH]1.[NH2][CH2][CH2][OH]>CCOC(C)=O>[CH3]OC1=[CH][CH]=C([NH]C2=[CH][CH]=[CH]C([NH][CH2][CH2][OH])=N2)[CH]=[CH]1,train,1,0
C=[CH]C(=O)O[CH2]C1=[CH][CH]=C(O[CH3])[CH]=[CH]1.O=C1[CH2][CH2][CH2][CH2][CH]1C(=O)C1=[CH][CH]=[CH][CH]=[CH]1>CCCCCC.CCOC(C)=O>[CH3]OC1=[CH][CH]=C([CH2]OC(=O)[CH2][CH2]C2(C(=O)C3=[CH][CH]=[CH][CH]=[CH]3)[CH2][CH2][CH2][CH2]C2=O)[CH]=[CH]1,train,0,1
N#C[Cu].O=C([OH])[CH2]C1=[CH]C(Br)=C(F)[CH]=[CH]1>CCOC(C)=O.CN(C)C=O>N#CC1=C(F)[CH]=[CH]C([CH2]C(=O)[OH])=[CH]1,train,0,1
C1[CH2][CH2][CH2][CH2]C2=N[CH2][CH2][CH2]N12.[CH3]N([CH3])[CH]=O>CCOC(C)=O.O>C=C1[CH2]N2C(=O)[CH]=[CH]C3=C2C1=[CH][CH]=N3,train,1,0
[CH3]OC1=C(N2[CH]=NC([CH3])=[CH]2)[CH]=[CH]C([NH]C2=N[CH]=NC(Cl)=N2)=[CH]1.[OH]C1=C(C(F)(F)F)[CH]=[CH][CH]=[CH]1>CCOC(C)=O>[CH3]OC1=C(N2[CH]=NC([CH3])=[CH]2)[CH]=[CH]C([NH]C2=N[CH]=NC(OC3=C(C(F)(F)F)[CH]=[CH][CH]=[CH]3)=N2)=[CH]1,train,0,1
[CH3]C([CH3])([CH3])OC(=O)[CH2][CH]1[CH]=[CH][CH2]B([OH])O1>CCOC(C)=O.[Pd]>[CH3]C([CH3])([CH3])OC(=O)[CH2][CH]1[CH2][CH2][CH2]B([OH])O1,train,1,0
Br.CCOC(=O)C([CH2]C(=O)[OH])=C(C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=C(F)[CH]=[CH]1>CC(O)=O>O=C([OH])[CH2][CH]=C(C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=C(F)[CH]=[CH]1,train,0,1
CCOC(=O)C1=C([O-])C2=[CH]C3=C([CH]=[CH]C(O[CH2]C4=[CH][CH]=[CH][CH]=[CH]4)=[CH]3)N2[CH2]1.[K+]>CC(O)=O.O>O=C1[CH2][CH2]N2C1=[CH]C1=C2[CH]=[CH]C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)=[CH]1,train,1,0
C.[CH3]OC(=O)[CH]1[CH]=C(N2[CH]=[CH][CH]=[CH]2)C(SC2=[CH][CH]=[CH][CH]=[CH]2)=C([N+](=O)[O-])C1=S(=O)=O>CCOC(C)=O.[Pd]>[CH3]OC(=O)[CH]1[CH]=C(N2[CH]=[CH][CH]=[CH]2)C(SC2=[CH][CH]=[CH][CH]=[CH]2)=C([NH2])C1=S(=O)=O,train,1,0
BrBr.O=C1[CH2][CH2][CH2]C2=N[NH][CH]=C12>CC(O)=O.CCOCC>O=C1C2=[CH][NH]N=C2[CH2][CH2][CH]1Br,train,1,0
CC1(C)O[C@H]2[C@H](N3[CH]=[CH]C(=O)[NH]C3=O)O[C@](F)([CH2]OC(=O)C3=[CH][CH]=[CH][CH]=[CH]3)[C@H]2O1.CCOC(C)=O>O.OC=O>O=C1[CH]=[CH]N([C@@H]2O[C@](F)([CH2]OC(=O)C3=[CH][CH]=[CH][CH]=[CH]3)[C@@H]([OH])[C@H]2[OH])C(=O)[NH]1,train,1,0
OC(=O)C1=[CH][CH]=C(Cl)[CH]=[CH]1.[CH3][CH2]OC(=O)[CH2]N(C(=O)O[CH2][CH3])C1=[CH]C(Cl)=C(OC2=[CH][CH]=C(O[CH3])[CH]=[CH]2)C(Cl)=[CH]1>CCOC(C)=O.CS(O)(=O)=O.O=P12OP3(=O)OP(=O)(O1)OP(=O)(O2)O3>[CH3][CH2]OC(=O)[CH2]N(C(=O)O[CH2][CH3])C1=[CH]C(Cl)=C(OC2=[CH]C(C(=O)C3=[CH][CH]=C(Cl)[CH]=[CH]3)=C(O[CH3])[CH]=[CH]2)C(Cl)=[CH]1,train,0,1
C1CCC2=NCCCN2CC1.CCOC(=O)/C=C/C1=C([CH3])N=C([NH2])N=C1[NH][CH2][CH3]>O>[CH3][CH2]N1C(=O)[CH]=[CH]C2=C1N=C([NH2])N=C2[CH3],train,1,0
ClCCl.[CH3]C1=NN=C([CH]([CH3])[CH3])N1[C@@H]1[CH2][C@H]2[CH2][CH2][C@@H]([CH2]1)N2[CH2][CH2][C@H]([NH]C(=O)[CH]1[CH2][CH2]C(F)(F)[CH2][CH2]1)C1=[CH][CH]=[CH][CH]=[CH]1>CCOC(C)=O>[CH3]C1=NN=C([CH]([CH3])[CH3])N1[C@@H]1[CH2][C@H]2[CH2][CH2][C@@H]([CH2]1)N2[CH2][CH2][C@H]([NH]C(=O)[CH]1[CH2][CH2]C(F)(F)[CH2][CH2]1)C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
[CH3]C1=[CH]C(O)=C([CH3])[CH]=[CH]1.[CH3][CH]([CH3])C1=[CH][CH]=C([CH](O)C(=O)[OH])[CH]=[CH]1>CCCCCC.CCOC(C)=O>[CH3]C1=[CH][CH]=C([CH3])C2=C1OC(=O)[CH]2C1=[CH][CH]=C([CH]([CH3])[CH3])[CH]=[CH]1,train,0,1
CC(=O)OC(C)=O.O=C1[NH]C2=C([CH]=[CH][CH]=[CH]2)S[CH]1[CH2][NH]O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1>CCOC(C)=O.OC=O>O=[CH]N([CH2][CH]1SC2=C([CH]=[CH][CH]=[CH]2)[NH]C1=O)O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
[CH3]O[CH2][CH2]N1C([CH3])=C([CH3])C2=N[CH]=[CH]C(O[CH2]C3=[CH][CH]=C(F)[CH]=[CH]3)=C21.[CH3]S(=O)(=O)[OH]>CCOC(C)=O>[CH3]O[CH2][CH2]N1C([CH3])=C([CH3])C2=N[CH]=[CH]C(O[CH2]C3=[CH][CH]=C(F)[CH]=[CH]3)=C21.[CH3]S(=O)(=O)[OH],train,1,0
[CH3]OC(=O)C1=C(S(=O)(=O)N=C=O)[CH]=C(I)[CH]=[CH]1.[CH3]OC1=NC([NH2])=NC([CH3])=N1>CC1=CC=CC=C1C.CCOC(C)=O>[CH3]OC(=O)C1=C(S(=O)(=O)[NH]C(=O)[NH]C2=NC([CH3])=NC(O[CH3])=N2)[CH]=C(I)[CH]=[CH]1,train,1,0
CCOC(=O)CN(C)C1=CC=C(C(O)(C(F)(F)F)C(F)(F)F)C=C1.CCOC(=O)[CH2]N([CH3])C1=[CH][CH]=[CH][CH]=[CH]1>>[CH3]N([CH2][CH2][OH])C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
[CH3][CH2][CH]([OH])C1=C([CH3])C([NH]C(=O)[CH2]C([CH3])([CH3])[CH3])=C([CH3])C2=C1O[CH2][CH]2C1=[CH][CH]=C([CH]([CH3])[CH3])[CH]=[CH]1>CCCCCC.CCOC(C)=O>[CH3][CH2]C(=O)C1=C([CH3])C([NH]C(=O)[CH2]C([CH3])([CH3])[CH3])=C([CH3])C2=C1O[CH2][CH]2C1=[CH][CH]=C([CH]([CH3])[CH3])[CH]=[CH]1,train,0,1
[CH3]OC1=C(O[Si]([CH3])([CH3])C([CH3])([CH3])[CH3])[CH]=[CH]C(/C=C/C(=O)[OH])=[CH]1.[CH3][CH2]OC([CH3])=S>CCOC(C)=O>[CH3][CH2]OC(=S)[CH2]C(=O)/C=C/C1=[CH]C(O[CH3])=C(O[Si]([CH3])([CH3])C([CH3])([CH3])[CH3])[CH]=[CH]1,train,0,1
[CH3][C@H]([CH2][CH2]C(=O)[OH])[C@H]1[CH2][CH2][C@H]2[C@@H]3[CH2][CH2][C@@H]4[CH2][C@H](O)[CH2][CH2][C@]4([CH3])[C@H]3[CH2][CH2][C@]12[CH3]>CC(=O)OC(C)=O>[CH3][C@H]([CH2][CH2]C(=O)[OH])[C@H]1[CH2][CH2][C@H]2[C@@H]3[CH2][CH2][CH]4[CH2][CH2][CH2][CH2][C@]4([CH3])[C@H]3[CH2][CH2][C@]12[CH3],train,0,1
CCOC(=O)C(=O)OCC.[CH3][CH2][CH2][CH2][NH][CH2][CH2][NH2]>CC(C)O>[CH3][CH2][CH2][CH2]N1[CH2][CH2][NH]C(=O)C1=O,train,0,1
[CH3]SC1=[CH][CH]=C(C2=NC(S[CH3])=C(C#N)C(=O)N2C2=[CH][CH]=C([CH3])[CH]=[CH]2)[CH]=[CH]1.[CH3][NH2]>CCCCCC.CCOC(C)=O.CN(C)C=O>[CH3][NH]C1=NC(C2=[CH][CH]=C(S[CH3])[CH]=[CH]2)=NC(S[CH3])=C1C(=O)[NH]C1=[CH][CH]=C([CH3])[CH]=[CH]1,train,0,1
C[Si](C)(C)CCOCN1[CH]=C2[CH]=C([CH2][C@@H](OC(=O)N3[CH2][CH2][CH](C4=[CH]C5=[CH][CH]=[CH]C(F)=C5[NH]C4=O)[CH2][CH2]3)C(=O)N3[CH2][CH2][CH](N4[CH2][CH2][CH2][CH2][CH2]4)[CH2][CH2]3)[CH]=C([CH3])C2=N1.Cl>CCOC(C)=O>[CH3]C1=C2[NH]N=[CH]C2=[CH]C([CH2][C@@H](OC(=O)N2[CH2][CH2][CH](C3=[CH]C4=[CH][CH]=[CH]C(F)=C4[NH]C3=O)[CH2][CH2]2)C(=O)N2[CH2][CH2][CH](N3[CH2][CH2][CH2][CH2][CH2]3)[CH2][CH2]2)=[CH]1,train,0,1
ClP(Cl)Cl.N#CC1=[CH][CH]=C2[NH]C(=O)[CH](C3=[N+]([O-])C4=C([CH]=[CH]3)[CH2][CH2][CH2][CH]4[OH])C2=[CH]1>CC#N.CCOC(C)=O>N#CC1=[CH][CH]=C2[NH]C([OH])=C(C3=NC4=C([CH]=[CH]3)[CH2][CH2][CH2][CH]4[OH])C2=[CH]1,train,0,1
CCOC(=O)C([CH3])=[CH]C1=C([NH2])[CH]=C(N([CH3])[CH3])[CH]=[CH]1>CCO>[CH3]C1=[CH]C2=[CH][CH]=C(N([CH3])[CH3])[CH]=C2[NH]C1=O,train,1,0
C=[CH][CH2][CH2][CH2][CH2][CH2][CH3].CC(=O)OC([CH3])=O>CC(O)=O.[Mn+4].[O-2].[O-2]>[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2]C(=O)[OH],train,1,0
[CH3]OC1=[CH][CH]=C(C(=O)Cl)[CH]=[CH]1.[CH3][CH2][NH][CH2][CH2][CH2][CH]1[CH2][CH2]N([CH2]C(=O)N2C3=C([CH]=[CH][CH]=[CH]3)C(=O)[NH]C3=C2N=[CH][CH]=[CH]3)[CH2][CH2]1>CCOC(C)=O>Cl.Cl.[CH3]OC1=[CH][CH]=C(C(=O)[CH2][CH2][NH][CH2][CH2][CH2][CH]2[CH2][CH2]N([CH2]C(=O)N3C4=C([CH]=[CH][CH]=[CH]4)C(=O)[NH]C4=C3N=[CH][CH]=[CH]4)[CH2][CH2]2)[CH]=[CH]1,train,1,0
[CH3]C([CH3])=C1[CH2][CH2]OC1=O>CCOC(C)=O.[Pd]>[CH3][CH]([CH3])[CH]1[CH2][CH2]OC1=O,train,1,0
[CH2]1[CH2]O[CH2][CH2][NH]1.[CH3]OC1=C(Cl)[CH]=[CH]C([N+](=O)[O-])=[CH]1>CCOC(C)=O>[CH3]OC1=C(N2[CH2][CH2]O[CH2][CH2]2)[CH]=[CH]C([N+](=O)[O-])=[CH]1,train,0,1
O=C(C1=[CH]C2=[CH]C(O[C@H]3[CH2][CH2]N(CC4=CC=CC=C4)[CH2]3)=[CH][CH]=C2[NH]1)N1[CH2][CH2]O[CH2][CH2]1>CCOC(C)=O.CO.[Pd]>O=C(C1=[CH]C2=[CH]C(O[C@H]3[CH2][CH2][NH][CH2]3)=[CH][CH]=C2[NH]1)N1[CH2][CH2]O[CH2][CH2]1,train,1,0
CC(C)(C)S(=O)[NH][C@]1(C(F)(F)[CH2][OH])[CH2]C2([CH2][CH2][CH2]O[CH2]2)OC2=[CH][CH]=C(Br)[CH]=C21>CCCCCCC.CCOC(C)=O>[NH2][C@]1(C(F)(F)[CH2][OH])[CH2][C@@]2([CH2][CH2][CH2]O[CH2]2)OC2=[CH][CH]=C(Br)[CH]=C21,train,0,1
